ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Frecuencia_Correctivo,Frecuencia_Preventivo
7104,421,2020-10-22 23:00:00,Preventivo,6360.39,11,Planta Este,14,16
7105,291,2020-10-23 00:00:00,Preventivo,908.83,14,Planta Oeste,9,15
7106,405,2020-10-23 01:00:00,Correctivo,2120.25,26,Planta Este,12,10
7107,196,2020-10-23 02:00:00,Preventivo,2634.78,1,Planta Este,11,13
7108,294,2020-10-23 03:00:00,Preventivo,5710.42,20,Planta Norte,9,12
7109,207,2020-10-23 04:00:00,Preventivo,9385.26,24,Planta Norte,14,13
7110,393,2020-10-23 05:00:00,Correctivo,2175.53,23,Planta Sur,17,9
7111,437,2020-10-23 06:00:00,Correctivo,2645.12,28,Planta Sur,8,10
7112,416,2020-10-23 07:00:00,Correctivo,7100.97,9,Planta Este,8,16
7113,279,2020-10-23 08:00:00,Preventivo,6565.54,4,Planta Este,9,9
7114,433,2020-10-23 09:00:00,Preventivo,5409.36,42,Planta Sur,15,11
7115,389,2020-10-23 10:00:00,Preventivo,4043.67,37,Planta Norte,13,11
7116,360,2020-10-23 11:00:00,Correctivo,4219.66,9,Planta Sur,11,14
7117,450,2020-10-23 12:00:00,Correctivo,7241.64,31,Planta Este,12,14
7118,466,2020-10-23 13:00:00,Preventivo,9779.18,46,Planta Norte,10,4
7119,9,2020-10-23 14:00:00,Correctivo,8847.54,5,Planta Oeste,12,4
7120,145,2020-10-23 15:00:00,Correctivo,544.74,14,Planta Este,11,11
7121,315,2020-10-23 16:00:00,Preventivo,5753.79,46,Planta Norte,12,13
7122,46,2020-10-23 17:00:00,Preventivo,5662.24,22,Planta Sur,9,12
7123,448,2020-10-23 18:00:00,Preventivo,2399.58,21,Planta Norte,5,13
7124,289,2020-10-23 19:00:00,Preventivo,4106.7,42,Planta Este,15,8
7125,128,2020-10-23 20:00:00,Preventivo,5699.59,24,Planta Norte,13,12
7126,473,2020-10-23 21:00:00,Preventivo,3176.01,14,Planta Oeste,9,11
7127,361,2020-10-23 22:00:00,Correctivo,9068.87,20,Planta Oeste,8,10
7128,415,2020-10-23 23:00:00,Preventivo,1327.11,17,Planta Norte,12,15
7129,360,2020-10-24 00:00:00,Preventivo,6971.23,43,Planta Sur,11,14
7130,229,2020-10-24 01:00:00,Preventivo,3148.31,39,Planta Este,7,10
7131,273,2020-10-24 02:00:00,Preventivo,1506.87,23,Planta Norte,9,10
7132,249,2020-10-24 03:00:00,Correctivo,1759.81,47,Planta Sur,17,9
7133,495,2020-10-24 04:00:00,Preventivo,3144.96,43,Planta Sur,12,11
7134,220,2020-10-24 05:00:00,Preventivo,2439.99,17,Planta Norte,11,14
7135,495,2020-10-24 06:00:00,Correctivo,3794.31,40,Planta Oeste,12,11
7136,348,2020-10-24 07:00:00,Correctivo,4489.37,12,Planta Sur,13,12
7137,151,2020-10-24 08:00:00,Preventivo,1543.96,19,Planta Oeste,7,11
7138,463,2020-10-24 09:00:00,Correctivo,5311.03,35,Planta Norte,11,9
7139,22,2020-10-24 10:00:00,Correctivo,2584.65,30,Planta Oeste,13,11
7140,203,2020-10-24 11:00:00,Preventivo,9069.0,43,Planta Oeste,9,7
7141,59,2020-10-24 12:00:00,Preventivo,8375.26,33,Planta Sur,20,9
7142,206,2020-10-24 13:00:00,Preventivo,6675.63,38,Planta Sur,10,6
7143,186,2020-10-24 14:00:00,Preventivo,3662.54,25,Planta Este,8,12
7144,466,2020-10-24 15:00:00,Correctivo,7126.1,29,Planta Norte,10,4
7145,309,2020-10-24 16:00:00,Preventivo,1044.62,12,Planta Este,10,13
7146,334,2020-10-24 17:00:00,Preventivo,7649.15,8,Planta Este,12,16
7147,193,2020-10-24 18:00:00,Preventivo,2790.94,47,Planta Norte,14,12
7148,180,2020-10-24 19:00:00,Correctivo,3602.13,18,Planta Sur,10,9
7149,248,2020-10-24 20:00:00,Preventivo,6015.2,7,Planta Norte,11,10
7150,402,2020-10-24 21:00:00,Correctivo,7694.38,6,Planta Norte,12,7
7151,487,2020-10-24 22:00:00,Preventivo,3809.98,28,Planta Norte,11,12
7152,210,2020-10-24 23:00:00,Preventivo,969.83,14,Planta Sur,7,7
7153,420,2020-10-25 00:00:00,Preventivo,324.38,21,Planta Oeste,8,13
7154,104,2020-10-25 01:00:00,Correctivo,4988.35,12,Planta Este,15,10
7155,76,2020-10-25 02:00:00,Preventivo,1905.45,3,Planta Sur,16,10
7156,207,2020-10-25 03:00:00,Preventivo,9777.65,16,Planta Norte,14,13
7157,64,2020-10-25 04:00:00,Correctivo,9762.22,27,Planta Este,18,10
7158,439,2020-10-25 05:00:00,Preventivo,9591.63,5,Planta Sur,11,12
7159,433,2020-10-25 06:00:00,Correctivo,8769.88,42,Planta Este,15,11
7160,105,2020-10-25 07:00:00,Preventivo,7261.14,47,Planta Oeste,14,8
7161,438,2020-10-25 08:00:00,Correctivo,3883.79,23,Planta Norte,8,7
7162,114,2020-10-25 09:00:00,Correctivo,5749.77,35,Planta Sur,15,7
7163,36,2020-10-25 10:00:00,Correctivo,1303.51,37,Planta Oeste,10,9
7164,489,2020-10-25 11:00:00,Correctivo,101.4,31,Planta Este,17,12
7165,112,2020-10-25 12:00:00,Preventivo,5770.64,27,Planta Sur,13,5
7166,159,2020-10-25 13:00:00,Preventivo,6593.84,22,Planta Norte,15,12
7167,337,2020-10-25 14:00:00,Preventivo,8803.73,21,Planta Sur,13,11
7168,160,2020-10-25 15:00:00,Correctivo,8061.21,32,Planta Oeste,12,9
7169,100,2020-10-25 16:00:00,Correctivo,1370.76,33,Planta Oeste,12,10
7170,100,2020-10-25 17:00:00,Correctivo,3030.58,20,Planta Este,12,10
7171,112,2020-10-25 18:00:00,Correctivo,1889.05,9,Planta Oeste,13,5
7172,424,2020-10-25 19:00:00,Correctivo,5192.6,4,Planta Oeste,16,11
7173,45,2020-10-25 20:00:00,Preventivo,2923.82,44,Planta Norte,10,10
7174,254,2020-10-25 21:00:00,Preventivo,9429.34,9,Planta Sur,9,11
7175,269,2020-10-25 22:00:00,Correctivo,4958.89,20,Planta Sur,14,8
7176,16,2020-10-25 23:00:00,Correctivo,5338.39,18,Planta Oeste,13,6
7177,204,2020-10-26 00:00:00,Correctivo,9284.26,34,Planta Oeste,13,3
7178,235,2020-10-26 01:00:00,Correctivo,8651.48,47,Planta Sur,14,10
7179,91,2020-10-26 02:00:00,Preventivo,2583.65,20,Planta Norte,11,11
7180,88,2020-10-26 03:00:00,Preventivo,3923.84,14,Planta Este,11,10
7181,182,2020-10-26 04:00:00,Preventivo,5877.59,30,Planta Este,10,13
7182,126,2020-10-26 05:00:00,Preventivo,8278.36,13,Planta Norte,7,7
7183,486,2020-10-26 06:00:00,Correctivo,1553.82,24,Planta Norte,11,4
7184,354,2020-10-26 07:00:00,Correctivo,671.8,5,Planta Oeste,12,7
7185,26,2020-10-26 08:00:00,Preventivo,4327.57,32,Planta Norte,10,10
7186,10,2020-10-26 09:00:00,Correctivo,488.15,1,Planta Oeste,10,8
7187,444,2020-10-26 10:00:00,Correctivo,478.62,40,Planta Oeste,12,12
7188,17,2020-10-26 11:00:00,Preventivo,1981.11,44,Planta Oeste,10,14
7189,61,2020-10-26 12:00:00,Correctivo,5551.78,20,Planta Oeste,11,7
7190,201,2020-10-26 13:00:00,Correctivo,1896.71,32,Planta Oeste,13,10
7191,90,2020-10-26 14:00:00,Preventivo,5049.71,24,Planta Norte,11,7
7192,340,2020-10-26 15:00:00,Correctivo,1372.41,13,Planta Este,8,17
7193,294,2020-10-26 16:00:00,Preventivo,276.12,40,Planta Este,9,12
7194,72,2020-10-26 17:00:00,Preventivo,2555.31,36,Planta Oeste,8,11
7195,92,2020-10-26 18:00:00,Correctivo,5764.62,43,Planta Oeste,14,11
7196,193,2020-10-26 19:00:00,Preventivo,2869.75,45,Planta Este,14,12
7197,86,2020-10-26 20:00:00,Preventivo,7814.75,24,Planta Sur,8,9
7198,424,2020-10-26 21:00:00,Preventivo,3543.67,44,Planta Sur,16,11
7199,336,2020-10-26 22:00:00,Preventivo,9717.7,40,Planta Sur,8,13
7200,340,2020-10-26 23:00:00,Preventivo,5863.87,14,Planta Norte,8,17
7201,16,2020-10-27 00:00:00,Preventivo,1852.69,18,Planta Norte,13,6
7202,376,2020-10-27 01:00:00,Preventivo,935.13,13,Planta Este,12,15
7203,203,2020-10-27 02:00:00,Preventivo,9753.18,16,Planta Norte,9,7
7204,236,2020-10-27 03:00:00,Preventivo,2502.97,22,Planta Este,6,14
7205,143,2020-10-27 04:00:00,Correctivo,6163.69,38,Planta Este,7,16
7206,147,2020-10-27 05:00:00,Correctivo,5328.58,6,Planta Norte,15,6
7207,45,2020-10-27 06:00:00,Preventivo,8412.44,45,Planta Sur,10,10
7208,358,2020-10-27 07:00:00,Correctivo,9447.51,25,Planta Este,13,6
7209,113,2020-10-27 08:00:00,Correctivo,7032.13,17,Planta Norte,12,12
7210,23,2020-10-27 09:00:00,Correctivo,4137.63,9,Planta Sur,12,12
7211,489,2020-10-27 10:00:00,Correctivo,3608.71,37,Planta Oeste,17,12
7212,72,2020-10-27 11:00:00,Correctivo,8372.01,7,Planta Oeste,8,11
7213,278,2020-10-27 12:00:00,Correctivo,9776.25,35,Planta Este,8,14
7214,170,2020-10-27 13:00:00,Preventivo,5302.34,6,Planta Sur,7,16
7215,191,2020-10-27 14:00:00,Correctivo,311.0,28,Planta Norte,9,10
7216,92,2020-10-27 15:00:00,Preventivo,6398.02,12,Planta Este,14,11
7217,54,2020-10-27 16:00:00,Preventivo,7278.69,38,Planta Norte,6,8
7218,51,2020-10-27 17:00:00,Preventivo,4017.05,2,Planta Sur,15,12
7219,162,2020-10-27 18:00:00,Preventivo,8521.99,29,Planta Sur,6,11
7220,282,2020-10-27 19:00:00,Correctivo,7148.72,6,Planta Oeste,6,9
7221,192,2020-10-27 20:00:00,Correctivo,7630.69,10,Planta Este,6,4
7222,487,2020-10-27 21:00:00,Correctivo,1361.79,6,Planta Norte,11,12
7223,121,2020-10-27 22:00:00,Preventivo,2942.28,18,Planta Sur,9,6
7224,292,2020-10-27 23:00:00,Preventivo,3458.57,3,Planta Sur,12,8
7225,285,2020-10-28 00:00:00,Correctivo,2337.7,39,Planta Este,13,4
7226,442,2020-10-28 01:00:00,Preventivo,3658.88,36,Planta Norte,14,10
7227,186,2020-10-28 02:00:00,Preventivo,8770.61,24,Planta Norte,8,12
7228,151,2020-10-28 03:00:00,Correctivo,291.95,21,Planta Sur,7,11
7229,440,2020-10-28 04:00:00,Preventivo,4555.09,21,Planta Norte,11,10
7230,485,2020-10-28 05:00:00,Preventivo,1452.24,26,Planta Norte,9,11
7231,140,2020-10-28 06:00:00,Preventivo,1054.13,28,Planta Oeste,6,9
7232,347,2020-10-28 07:00:00,Preventivo,1863.33,46,Planta Sur,8,9
7233,69,2020-10-28 08:00:00,Preventivo,1449.49,16,Planta Norte,5,10
7234,305,2020-10-28 09:00:00,Correctivo,7169.49,40,Planta Este,9,10
7235,316,2020-10-28 10:00:00,Correctivo,3408.87,36,Planta Oeste,8,6
7236,191,2020-10-28 11:00:00,Correctivo,5700.59,35,Planta Norte,9,10
7237,24,2020-10-28 12:00:00,Preventivo,6529.25,24,Planta Oeste,10,8
7238,251,2020-10-28 13:00:00,Correctivo,2007.85,28,Planta Norte,8,11
7239,109,2020-10-28 14:00:00,Preventivo,7468.87,35,Planta Norte,10,11
7240,35,2020-10-28 15:00:00,Correctivo,2946.44,22,Planta Oeste,10,6
7241,330,2020-10-28 16:00:00,Preventivo,7594.67,32,Planta Oeste,5,10
7242,315,2020-10-28 17:00:00,Correctivo,7066.08,16,Planta Este,12,13
7243,94,2020-10-28 18:00:00,Preventivo,6628.29,21,Planta Norte,4,12
7244,354,2020-10-28 19:00:00,Preventivo,4196.34,30,Planta Sur,12,7
7245,88,2020-10-28 20:00:00,Preventivo,3750.57,30,Planta Este,11,10
7246,34,2020-10-28 21:00:00,Correctivo,2839.19,36,Planta Sur,13,6
7247,163,2020-10-28 22:00:00,Correctivo,896.75,7,Planta Sur,11,10
7248,200,2020-10-28 23:00:00,Preventivo,2437.01,6,Planta Oeste,5,12
7249,56,2020-10-29 00:00:00,Correctivo,9911.3,1,Planta Este,8,8
7250,122,2020-10-29 01:00:00,Correctivo,5234.59,37,Planta Oeste,14,9
7251,150,2020-10-29 02:00:00,Correctivo,2427.08,5,Planta Norte,8,10
7252,228,2020-10-29 03:00:00,Preventivo,5171.01,32,Planta Este,7,5
7253,367,2020-10-29 04:00:00,Correctivo,5083.65,16,Planta Este,8,11
7254,468,2020-10-29 05:00:00,Preventivo,3261.28,4,Planta Oeste,7,8
7255,253,2020-10-29 06:00:00,Correctivo,7942.31,26,Planta Norte,8,10
7256,11,2020-10-29 07:00:00,Preventivo,6676.23,14,Planta Oeste,9,10
7257,48,2020-10-29 08:00:00,Preventivo,3459.86,13,Planta Este,9,9
7258,422,2020-10-29 09:00:00,Correctivo,6481.96,17,Planta Norte,9,8
7259,60,2020-10-29 10:00:00,Correctivo,3754.12,10,Planta Este,13,12
7260,275,2020-10-29 11:00:00,Correctivo,6666.56,40,Planta Sur,8,16
7261,397,2020-10-29 12:00:00,Correctivo,6488.54,33,Planta Oeste,15,14
7262,248,2020-10-29 13:00:00,Correctivo,5529.33,47,Planta Norte,11,10
7263,386,2020-10-29 14:00:00,Correctivo,3568.19,41,Planta Este,11,6
7264,261,2020-10-29 15:00:00,Preventivo,8779.27,39,Planta Este,9,5
7265,120,2020-10-29 16:00:00,Correctivo,1908.43,33,Planta Oeste,11,9
7266,488,2020-10-29 17:00:00,Preventivo,2359.66,4,Planta Norte,11,23
7267,328,2020-10-29 18:00:00,Correctivo,8023.24,6,Planta Norte,13,7
7268,177,2020-10-29 19:00:00,Preventivo,3111.56,41,Planta Este,9,12
7269,64,2020-10-29 20:00:00,Preventivo,8597.43,4,Planta Sur,18,10
7270,497,2020-10-29 21:00:00,Preventivo,1281.29,39,Planta Este,11,11
7271,311,2020-10-29 22:00:00,Correctivo,3308.33,1,Planta Este,16,11
7272,467,2020-10-29 23:00:00,Preventivo,9430.0,31,Planta Este,14,8
7273,111,2020-10-30 00:00:00,Preventivo,4831.05,17,Planta Norte,13,8
7274,480,2020-10-30 01:00:00,Preventivo,5670.84,13,Planta Norte,6,10
7275,321,2020-10-30 02:00:00,Preventivo,6212.13,38,Planta Oeste,9,12
7276,315,2020-10-30 03:00:00,Preventivo,7435.18,5,Planta Norte,12,13
7277,28,2020-10-30 04:00:00,Preventivo,4286.7,45,Planta Oeste,10,4
7278,489,2020-10-30 05:00:00,Preventivo,4848.51,2,Planta Norte,17,12
7279,410,2020-10-30 06:00:00,Preventivo,1234.38,47,Planta Sur,9,16
7280,452,2020-10-30 07:00:00,Correctivo,6793.51,25,Planta Sur,10,10
7281,280,2020-10-30 08:00:00,Correctivo,8481.54,1,Planta Oeste,10,9
7282,313,2020-10-30 09:00:00,Correctivo,539.32,9,Planta Sur,9,11
7283,316,2020-10-30 10:00:00,Correctivo,4978.504600981276,29,Planta Oeste,8,6
7284,351,2020-10-30 11:00:00,Correctivo,3169.61,5,Planta Este,11,7
7285,483,2020-10-30 12:00:00,Correctivo,6270.45,23,Planta Este,18,12
7286,21,2020-10-30 13:00:00,Correctivo,9124.73,43,Planta Sur,13,10
7287,63,2020-10-30 14:00:00,Correctivo,759.84,2,Planta Este,8,11
7288,465,2020-10-30 15:00:00,Preventivo,1738.39,3,Planta Este,15,11
7289,246,2020-10-30 16:00:00,Correctivo,6325.26,41,Planta Este,10,6
7290,415,2020-10-30 17:00:00,Correctivo,9312.62,7,Planta Oeste,12,15
7291,24,2020-10-30 18:00:00,Preventivo,4048.43,29,Planta Norte,10,8
7292,35,2020-10-30 19:00:00,Correctivo,1674.7,10,Planta Norte,10,6
7293,484,2020-10-30 20:00:00,Preventivo,9324.71,10,Planta Oeste,11,11
7294,79,2020-10-30 21:00:00,Preventivo,234.05,13,Planta Sur,15,12
7295,169,2020-10-30 22:00:00,Correctivo,2864.95,40,Planta Sur,11,10
7296,225,2020-10-30 23:00:00,Preventivo,3894.5,30,Planta Norte,12,17
7297,214,2020-10-31 00:00:00,Preventivo,235.72,7,Planta Sur,7,11
7298,260,2020-10-31 01:00:00,Preventivo,409.57,47,Planta Norte,5,14
7299,40,2020-10-31 02:00:00,Preventivo,3096.1,41,Planta Norte,7,13
7300,65,2020-10-31 03:00:00,Correctivo,5896.43,6,Planta Sur,11,6
7301,141,2020-10-31 04:00:00,Correctivo,879.96,39,Planta Este,19,14
7302,87,2020-10-31 05:00:00,Preventivo,9530.83,40,Planta Oeste,8,9
7303,149,2020-10-31 06:00:00,Preventivo,7726.0,11,Planta Sur,6,10
7304,193,2020-10-31 07:00:00,Preventivo,9744.18,44,Planta Sur,14,12
7305,97,2020-10-31 08:00:00,Correctivo,4675.06,8,Planta Oeste,7,11
7306,8,2020-10-31 09:00:00,Correctivo,5358.97,43,Planta Oeste,16,11
7307,489,2020-10-31 10:00:00,Correctivo,7877.28,32,Planta Oeste,17,12
7308,75,2020-10-31 11:00:00,Preventivo,3872.68,22,Planta Este,9,8
7309,496,2020-10-31 12:00:00,Preventivo,2141.74,1,Planta Sur,10,11
7310,397,2020-10-31 13:00:00,Correctivo,524.69,25,Planta Sur,15,14
7311,119,2020-10-31 14:00:00,Preventivo,9281.32,29,Planta Sur,14,10
7312,436,2020-10-31 15:00:00,Preventivo,8456.33,46,Planta Oeste,9,11
7313,49,2020-10-31 16:00:00,Preventivo,3519.75,12,Planta Oeste,14,7
7314,118,2020-10-31 17:00:00,Preventivo,7407.57,8,Planta Oeste,12,10
7315,225,2020-10-31 18:00:00,Preventivo,8548.65,32,Planta Sur,12,17
7316,30,2020-10-31 19:00:00,Preventivo,459.51,36,Planta Oeste,11,13
7317,353,2020-10-31 20:00:00,Preventivo,1085.54,16,Planta Norte,10,12
7318,411,2020-10-31 21:00:00,Correctivo,2944.33,27,Planta Norte,8,9
7319,216,2020-10-31 22:00:00,Preventivo,3729.54,19,Planta Este,11,12
7320,159,2020-10-31 23:00:00,Correctivo,111.57,6,Planta Sur,15,12
7321,130,2020-11-01 00:00:00,Preventivo,9872.06,41,Planta Este,14,18
7322,283,2020-11-01 01:00:00,Correctivo,4237.6,37,Planta Sur,13,18
7323,56,2020-11-01 02:00:00,Preventivo,9981.28,13,Planta Norte,8,8
7324,137,2020-11-01 03:00:00,Preventivo,5917.58,27,Planta Oeste,11,7
7325,137,2020-11-01 04:00:00,Correctivo,6933.76,37,Planta Norte,11,7
7326,439,2020-11-01 05:00:00,Correctivo,4945.77,47,Planta Sur,11,12
7327,35,2020-11-01 06:00:00,Correctivo,3992.1,28,Planta Este,10,6
7328,383,2020-11-01 07:00:00,Correctivo,5934.16,44,Planta Sur,7,10
7329,49,2020-11-01 08:00:00,Preventivo,3139.46,30,Planta Este,14,7
7330,339,2020-11-01 09:00:00,Correctivo,8746.42,11,Planta Sur,7,11
7331,14,2020-11-01 10:00:00,Preventivo,8551.11,30,Planta Norte,10,12
7332,241,2020-11-01 11:00:00,Preventivo,2959.96,24,Planta Norte,9,13
7333,51,2020-11-01 12:00:00,Correctivo,3829.03,14,Planta Sur,15,12
7334,11,2020-11-01 13:00:00,Preventivo,6073.12,29,Planta Este,9,10
7335,229,2020-11-01 14:00:00,Preventivo,5712.15,3,Planta Este,7,10
7336,93,2020-11-01 15:00:00,Correctivo,3176.24,27,Planta Sur,9,11
7337,2,2020-11-01 16:00:00,Preventivo,8444.3,10,Planta Este,7,6
7338,128,2020-11-01 17:00:00,Correctivo,6683.95,47,Planta Norte,13,12
7339,487,2020-11-01 18:00:00,Preventivo,6940.73,38,Planta Norte,11,12
7340,399,2020-11-01 19:00:00,Correctivo,4172.87,21,Planta Oeste,6,11
7341,119,2020-11-01 20:00:00,Correctivo,6062.64,40,Planta Norte,14,10
7342,367,2020-11-01 21:00:00,Preventivo,6097.24,44,Planta Norte,8,11
7343,318,2020-11-01 22:00:00,Correctivo,2203.18,22,Planta Oeste,6,12
7344,323,2020-11-01 23:00:00,Correctivo,7178.81,3,Planta Este,12,11
7345,170,2020-11-02 00:00:00,Preventivo,1980.73,39,Planta Sur,7,16
7346,184,2020-11-02 01:00:00,Preventivo,9176.55,12,Planta Oeste,11,7
7347,375,2020-11-02 02:00:00,Preventivo,8987.06,29,Planta Este,14,9
7348,444,2020-11-02 03:00:00,Correctivo,2323.69,27,Planta Sur,12,12
7349,295,2020-11-02 04:00:00,Correctivo,3500.55,35,Planta Sur,13,12
7350,221,2020-11-02 05:00:00,Correctivo,2443.67,7,Planta Este,9,9
7351,138,2020-11-02 06:00:00,Correctivo,6552.0,39,Planta Norte,9,9
7352,45,2020-11-02 07:00:00,Preventivo,2012.55,16,Planta Este,10,10
7353,106,2020-11-02 08:00:00,Correctivo,2049.16,8,Planta Sur,6,13
7354,330,2020-11-02 09:00:00,Preventivo,1060.91,13,Planta Sur,5,10
7355,23,2020-11-02 10:00:00,Correctivo,6059.45,22,Planta Este,12,12
7356,248,2020-11-02 11:00:00,Preventivo,7813.99,37,Planta Oeste,11,10
7357,178,2020-11-02 12:00:00,Preventivo,8197.19,1,Planta Oeste,5,8
7358,8,2020-11-02 13:00:00,Correctivo,8431.01,19,Planta Sur,16,11
7359,447,2020-11-02 14:00:00,Preventivo,7679.13,45,Planta Sur,12,13
7360,216,2020-11-02 15:00:00,Preventivo,6161.53,24,Planta Este,11,12
7361,469,2020-11-02 16:00:00,Correctivo,5398.82,35,Planta Sur,7,16
7362,138,2020-11-02 17:00:00,Correctivo,742.05,18,Planta Sur,9,9
7363,341,2020-11-02 18:00:00,Preventivo,3400.51,12,Planta Sur,8,8
7364,308,2020-11-02 19:00:00,Correctivo,2077.37,42,Planta Norte,5,11
7365,60,2020-11-02 20:00:00,Preventivo,5969.96,9,Planta Este,13,12
7366,491,2020-11-02 21:00:00,Correctivo,2318.1,43,Planta Este,13,6
7367,237,2020-11-02 22:00:00,Preventivo,2769.18,19,Planta Sur,10,12
7368,323,2020-11-02 23:00:00,Preventivo,2227.38,2,Planta Este,12,11
7369,428,2020-11-03 00:00:00,Correctivo,4437.0,33,Planta Sur,17,10
7370,347,2020-11-03 01:00:00,Preventivo,9338.19,7,Planta Norte,8,9
7371,75,2020-11-03 02:00:00,Preventivo,7306.09,12,Planta Sur,9,8
7372,237,2020-11-03 03:00:00,Preventivo,421.98,17,Planta Sur,10,12
7373,79,2020-11-03 04:00:00,Correctivo,6400.48,36,Planta Norte,15,12
7374,127,2020-11-03 05:00:00,Preventivo,6767.14,15,Planta Este,11,9
7375,498,2020-11-03 06:00:00,Preventivo,8531.65,12,Planta Este,10,11
7376,122,2020-11-03 07:00:00,Correctivo,458.16,38,Planta Oeste,14,9
7377,39,2020-11-03 08:00:00,Preventivo,3069.11,32,Planta Norte,13,13
7378,28,2020-11-03 09:00:00,Correctivo,3591.42,40,Planta Sur,10,4
7379,43,2020-11-03 10:00:00,Preventivo,2630.5,8,Planta Oeste,8,9
7380,455,2020-11-03 11:00:00,Correctivo,2127.62,9,Planta Este,15,7
7381,269,2020-11-03 12:00:00,Preventivo,7261.7,11,Planta Norte,14,8
7382,302,2020-11-03 13:00:00,Correctivo,895.56,11,Planta Norte,13,5
7383,330,2020-11-03 14:00:00,Preventivo,4949.78,16,Planta Norte,5,10
7384,432,2020-11-03 15:00:00,Preventivo,9723.47,18,Planta Sur,8,8
7385,330,2020-11-03 16:00:00,Correctivo,389.85,10,Planta Norte,5,10
7386,251,2020-11-03 17:00:00,Correctivo,8030.63,36,Planta Norte,8,11
7387,77,2020-11-03 18:00:00,Correctivo,5663.02,25,Planta Este,6,14
7388,308,2020-11-03 19:00:00,Preventivo,6677.84,20,Planta Oeste,5,11
7389,150,2020-11-03 20:00:00,Correctivo,103.74,43,Planta Oeste,8,10
7390,291,2020-11-03 21:00:00,Preventivo,7914.98,23,Planta Norte,9,15
7391,128,2020-11-03 22:00:00,Preventivo,2341.34,27,Planta Sur,13,12
7392,39,2020-11-03 23:00:00,Preventivo,7697.21,13,Planta Este,13,13
7393,319,2020-11-04 00:00:00,Preventivo,3296.49,19,Planta Este,15,17
7394,239,2020-11-04 01:00:00,Correctivo,6786.47,45,Planta Este,10,9
7395,208,2020-11-04 02:00:00,Correctivo,7644.68,44,Planta Sur,5,8
7396,421,2020-11-04 03:00:00,Correctivo,2245.9,25,Planta Este,14,16
7397,119,2020-11-04 04:00:00,Correctivo,2739.67,46,Planta Sur,14,10
7398,6,2020-11-04 05:00:00,Correctivo,5139.71,25,Planta Oeste,13,11
7399,413,2020-11-04 06:00:00,Preventivo,5777.66,36,Planta Este,8,8
7400,163,2020-11-04 07:00:00,Correctivo,9394.86,7,Planta Este,11,10
7401,466,2020-11-04 08:00:00,Correctivo,2950.39,7,Planta Este,10,4
7402,114,2020-11-04 09:00:00,Correctivo,9045.01,41,Planta Este,15,7
7403,392,2020-11-04 10:00:00,Correctivo,6485.59,24,Planta Este,6,10
7404,45,2020-11-04 11:00:00,Preventivo,2826.06,30,Planta Norte,10,10
7405,260,2020-11-04 12:00:00,Preventivo,9428.85,4,Planta Este,5,14
7406,323,2020-11-04 13:00:00,Correctivo,9225.04,27,Planta Sur,12,11
7407,70,2020-11-04 14:00:00,Correctivo,7110.93,45,Planta Sur,10,7
7408,110,2020-11-04 15:00:00,Correctivo,1415.02,43,Planta Oeste,12,11
7409,214,2020-11-04 16:00:00,Preventivo,6802.48,22,Planta Sur,7,11
7410,327,2020-11-04 17:00:00,Correctivo,9421.15,26,Planta Norte,10,11
7411,81,2020-11-04 18:00:00,Correctivo,4465.27,2,Planta Sur,10,11
7412,283,2020-11-04 19:00:00,Preventivo,7035.66,12,Planta Este,13,18
7413,266,2020-11-04 20:00:00,Preventivo,4250.08,4,Planta Sur,13,13
7414,276,2020-11-04 21:00:00,Preventivo,688.77,21,Planta Norte,11,5
7415,486,2020-11-04 22:00:00,Correctivo,2120.6,25,Planta Sur,11,4
7416,427,2020-11-04 23:00:00,Correctivo,4496.12,22,Planta Norte,15,10
7417,252,2020-11-05 00:00:00,Preventivo,4052.91,39,Planta Oeste,7,13
7418,228,2020-11-05 01:00:00,Preventivo,9197.31,8,Planta Norte,7,5
7419,405,2020-11-05 02:00:00,Correctivo,8319.34,10,Planta Oeste,12,10
7420,419,2020-11-05 03:00:00,Preventivo,8176.59,13,Planta Norte,7,10
7421,236,2020-11-05 04:00:00,Preventivo,5400.0,21,Planta Oeste,6,14
7422,448,2020-11-05 05:00:00,Correctivo,5028.76,4,Planta Oeste,5,13
7423,299,2020-11-05 06:00:00,Correctivo,6130.23,25,Planta Sur,5,13
7424,498,2020-11-05 07:00:00,Preventivo,3796.83,15,Planta Norte,10,11
7425,362,2020-11-05 08:00:00,Correctivo,220.79,27,Planta Norte,7,12
7426,42,2020-11-05 09:00:00,Correctivo,6343.96,10,Planta Norte,8,8
7427,340,2020-11-05 10:00:00,Preventivo,9071.02,27,Planta Norte,8,17
7428,336,2020-11-05 11:00:00,Correctivo,5528.43,28,Planta Norte,8,13
7429,18,2020-11-05 12:00:00,Preventivo,6146.37,32,Planta Sur,10,10
7430,77,2020-11-05 13:00:00,Preventivo,618.76,9,Planta Oeste,6,14
7431,428,2020-11-05 14:00:00,Correctivo,4451.38,43,Planta Norte,17,10
7432,294,2020-11-05 15:00:00,Preventivo,4988.71,29,Planta Este,9,12
7433,100,2020-11-05 16:00:00,Preventivo,9447.62,35,Planta Oeste,12,10
7434,207,2020-11-05 17:00:00,Correctivo,9650.01,3,Planta Este,14,13
7435,271,2020-11-05 18:00:00,Correctivo,8848.25,20,Planta Este,11,5
